bill_id,state,bill_number,title,date of introduction,chamber of origin,final status,date of final,text
730189,IL,HB2683,SCH CD-MULTIPLE MEASURE INDEX,2015-02-19,H,Public Act . . . . . . . . . 99-0193,2015-07-30,https://legiscan.com/IL/text/HB2683/id/1257117
1568774,IL,SB3951,TRANSPORT INFRASTRUCTURE STUDY,2022-01-21,S,Referred to Assignments,2022-01-21,https://legiscan.com/IL/text/SB3951/id/2488137
289760,IL,HB3575,BORDER COMMUNITY TASK FORCE,2011-02-24,H,Session Sine Die,2013-01-08,https://legiscan.com/IL/text/HB3575/id/277392
941708,IL,HB1779,SCH CD-UNNECESSARY ARRESTS,2017-02-01,H,Session Sine Die,2019-01-08,https://legiscan.com/IL/text/HB1779/id/1491096
937328,IL,SB0704,SCH CD-UNNECESSARY ARRESTS,2017-01-30,S,Session Sine Die,2019-01-09,https://legiscan.com/IL/text/SB0704/id/1485761
618251,IL,HB5427,SCHOOL BULLYING PREVENTION,2014-02-11,H,Session Sine Die,2014-12-03,https://legiscan.com/IL/text/HB5427/id/955225
729115,IL,HB2580,ROAD CLOSURES,2015-02-18,H,"Effective Date January 1, 2016",2015-08-03,https://legiscan.com/IL/text/HB2580/id/1257291
964794,IL,HB3922,MUNI-GREENHOUSE GAS TASK FORCE,2017-02-16,H,Session Sine Die,2019-01-08,https://legiscan.com/IL/text/HB3922/id/1587735
486758,IL,HB1295,IL URBAN DEVELOPMENT AUTHORITY,2013-02-05,H,Public Act . . . . . . . . . 98-0384,2013-08-16,https://legiscan.com/IL/text/HB1295/id/882778
956506,IL,SB1532,SCHOOL REPORT CARD-ATTENDANCE,2017-02-09,S,Public Act . . . . . . . . . 100-0448,2017-08-25,https://legiscan.com/IL/text/SB1532/id/1646588
1569794,IL,HB4731,ENERGY-CLIMATE WORKS TRAINING,2022-01-24,H,Rule 19(a) / Re-referred to Rules Committee,2022-03-04,https://legiscan.com/IL/text/HB4731/id/2488772
1429777,IL,SB0018,ENERGY-TECH,2021-01-29,S,Rule 19(a) / Re-referred to Rules Committee,2021-09-10,https://legiscan.com/IL/text/SB0018/id/2431226
1144244,IL,HB0018,SCH CD-CHARACTER EDUCATION,2019-01-09,H,Rule 3-9(a) / Re-referred to Assignments,2019-05-10,https://legiscan.com/IL/text/HB0018/id/1981036
1454270,IL,HB2438,SCH CD-SCH REPORT CARD-TEACHER,2021-02-17,H,Public Act . . . . . . . . . 102-0594,2021-08-27,https://legiscan.com/IL/text/HB2438/id/2430487
250268,IL,HB0605,EDUCATION-TECH,2011-01-31,H,Public Act . . . . . . . . . 97-0671,2012-01-24,https://legiscan.com/IL/text/HB0605/id/556847
929489,IL,SB0453,SAFE SCHOOLS/HEALTHY LEARNING,2017-01-24,S,Added Alternate Co-Sponsor Rep. Rita Mayfield,2017-11-08,https://legiscan.com/IL/text/SB0453/id/1625656
287898,IL,HB3171,SCH CD-ASSISTANT PRINCIPALS,2011-02-23,H,Public Act . . . . . . . . . 97-0217,2011-07-28,https://legiscan.com/IL/text/HB3171/id/361202
1201662,IL,HB2460,SUSTAINABLE INVESTING ACT,2019-02-13,H,Public Act . . . . . . . . . 101-0473,2019-08-23,https://legiscan.com/IL/text/HB2460/id/2050478
843043,IL,HB5617,SCH CD-UNNECESSARY ARRESTS,2016-02-09,H,House Committee Amendment No. 1 Rule 19(a) / Re-referred to Rules Committee,2016-04-22,https://legiscan.com/IL/text/HB5617/id/1330909
954169,IL,HB2950,SCH CD-ANTI-BULLY RESOURCES,2017-02-09,H,Public Act . . . . . . . . . 100-0137,2017-08-18,https://legiscan.com/IL/text/HB2950/id/1645794
1162583,IL,HB0817,SCH CD-COMPUTER SCIENCE ED,2019-01-18,H,Rule 3-9(a) / Re-referred to Assignments,2019-05-10,https://legiscan.com/IL/text/HB0817/id/1981014
1466375,IL,SB0673,SCH CD-BULLYING PREVENTION,2021-02-25,S,Public Act . . . . . . . . . 102-0241,2021-08-03,https://legiscan.com/IL/text/SB0673/id/2426949
1454304,IL,HB2411,BRIMPA-DATA CENTER INVESTMENT,2021-02-17,H,Public Act . . . . . . . . . 102-0427,2021-08-20,https://legiscan.com/IL/text/HB2411/id/2429386
1463143,IL,SB0633,SCH CD-DATA-INCIDENTS-VIOLENCE,2021-02-24,S,Public Act . . . . . . . . . 102-0294,2021-08-06,https://legiscan.com/IL/text/SB0633/id/2427916
29494,IL,SB0624,EDUCATION-TECH,2009-02-06,,Pursuant to Senate Rule 3-9(b) / Referred to Assignments,2009-08-15,https://legiscan.com/IL/text/SB0624/id/15295
33142,IL,HB1673,EDUCATION-TECH,2009-02-17,,Rule 19(a) / Re-referred to Rules Committee,2009-04-03,https://legiscan.com/IL/text/HB1673/id/20627
29170,IL,SB0296,DIESEL EMISSIONS REDUCTION,2009-02-06,,Rule 3-9(a) / Re-referred to Assignments,2009-03-13,https://legiscan.com/IL/text/SB0296/id/14705
1092010,IL,HB5786,SCH CD-IN-SCHOOL SUSPENSION,2018-02-16,H,Public Act . . . . . . . . . 100-1035,2018-08-22,https://legiscan.com/IL/text/HB5786/id/1817004
951647,IL,HB2614,SCH CD-PRINCIPAL REPORT FUNDS,2017-02-08,H,Session Sine Die,2019-01-08,https://legiscan.com/IL/text/HB2614/id/1503080
1190354,IL,HB2084,SAFE SCHOOLS/HEALTHY LEARNING,2019-02-05,H,Added Co-Sponsor Rep. Kelly M. Cassidy,2020-02-19,https://legiscan.com/IL/text/HB2084/id/1981157
58489,IL,SB3266,SCH CD-GANG RESIST-BULLYING,2010-02-09,,Public Act . . . . . . . . . 96-0952,2010-06-28,https://legiscan.com/IL/text/SB3266/id/74217
1092036,IL,HB5796,SCH CD-SCH DIST REPORT CARD,2018-02-16,H,Session Sine Die,2019-01-08,https://legiscan.com/IL/text/HB5796/id/1734574
1091556,IL,SB3538,SCH CD-REPORT CARD-ABSENCES,2018-02-16,S,Session Sine Die,2019-01-09,https://legiscan.com/IL/text/SB3538/id/1733994
621218,IL,SB3386,FRACKING-BAN TASK FORCE,2014-02-14,S,Session Sine Die,2015-01-13,https://legiscan.com/IL/text/SB3386/id/989118
1125521,IL,HB5948,SCH CD-SCH REPORT CARD-GROUPS,2018-08-20,H,Session Sine Die,2019-01-08,https://legiscan.com/IL/text/HB5948/id/1816577
508584,IL,HB2367,ROAD CLOSURES,2013-02-19,H,Session Sine Die,2014-12-03,https://legiscan.com/IL/text/HB2367/id/1005694
1468472,IL,SB2182,DCEO-DATA CENTER INVESTMENT,2021-02-26,S,Pursuant to Senate Rule 3-9(b) / Referred to Assignments,2021-07-16,https://legiscan.com/IL/text/SB2182/id/2389982
1091673,IL,HB5656,SCH CD-DIST REPORT CARD INFO,2018-02-16,H,Session Sine Die,2019-01-08,https://legiscan.com/IL/text/HB5656/id/1734116
1206346,IL,HB3276,SCH CD-DIST REPORT CARD INFO,2019-02-15,H,Rule 19(a) / Re-referred to Rules Committee,2019-03-29,https://legiscan.com/IL/text/HB3276/id/1912704
289248,IL,HB3443,INS CD-RELIGIOUS ORG EXEMPT,2011-02-24,H,Public Act . . . . . . . . . 97-0705,2012-06-25,https://legiscan.com/IL/text/HB3443/id/657367
1122826,IL,HB5922,SCH CD-CHI-SEXUAL ABUSE,2018-06-19,H,Session Sine Die,2019-01-08,https://legiscan.com/IL/text/HB5922/id/1809685
385728,IL,SB2876,INS CD-RELIGIOUS ORG,2012-02-01,S,Public Act . . . . . . . . . 97-0707,2012-06-25,https://legiscan.com/IL/text/SB2876/id/657726
57500,IL,SB3014,SCH CD-ASSISTANT PRINCIPALS,2010-02-04,,Added Alternate Co-Sponsor Rep. Arthur L. Turner,2010-04-14,https://legiscan.com/IL/text/SB3014/id/25026
1207702,IL,SB2124,SCH CD-STUDENT EXPULSION-GUNS,2019-02-15,S,Total Veto Stands,2019-11-12,https://legiscan.com/IL/text/SB2124/id/2049414
711643,KS,HB2224,Substitue for HB 2224 by Committee on Federal and State Affairs -- Technical professions act; definitions clarification.,2015-02-04,H,"House Approved by Governor on Tuesday, June 02 , 2015",2015-06-02,https://legiscan.com/KS/text/HB2224/id/1240519
316241,KS,HB2393,State employees; abolishing longevity bonus.,2011-03-17,,Stricken from the Calendar (House Rule 2307),2012-01-26,https://legiscan.com/KS/text/HB2393/id/552023
267268,KS,HB2272,Exempting certain minor construction projects from state and federal water regulations.,2011-02-10,,Died in Committee,2012-06-01,https://legiscan.com/KS/text/HB2272/id/549503
1450388,KS,HB2381,Establishing the state energy plan task force to develop a comprehensive state energy plan.,2021-02-12,H,House Stricken from Calendar by Rule 1507,2021-03-05,https://legiscan.com/KS/text/HB2381/id/2313479
721463,KS,SB211,Technical professions; scope of practice.,2015-02-11,S,Senate Died in Committee,2016-06-01,https://legiscan.com/KS/text/SB211/id/1120048
847298,KS,HB2691,Enacting the Kansas safe access act; relating to cannabis.,2016-02-12,H,House Died in Committee,2016-06-01,https://legiscan.com/KS/text/HB2691/id/1337375
799129,KY,HB104,AN ACT relating to state authority to regulate air quality.,2016-01-05,H,to Natural Resources & Environment (H),2016-01-05,https://legiscan.com/KY/text/HB104/id/1285654
1394452,KY,HB90,AN ACT relating to postsecondary readiness.,2021-01-05,H,to Education (S),2021-03-05,https://legiscan.com/KY/text/HB90/id/2321933
1096821,KY,HB527,AN ACT relating to the educational stability of children in out-of-home placements.,2018-02-26,H,"signed by Governor (Acts, ch. 147)",2018-04-10,https://legiscan.com/KY/text/HB527/id/1760529
1597735,KY,HB597,AN ACT relating to water resources.,2022-02-25,H,passed over and retained in the Orders of the Day,2022-04-14,https://legiscan.com/KY/text/HB597/id/2543901
1297128,KY,HB74,AN ACT relating to patient safety by requiring Kentucky hospitals to annually survey employees regarding patient safety culture and practices with the results to be publicly reported on a Web site maintained by the Cabinet for Health and Family Services.,2020-01-07,H,to Health and Family Services (H),2020-01-07,https://legiscan.com/KY/text/HB74/id/2085664
725936,KY,HB469,AN ACT creating a Kentucky Citizens' Commission on Judicial and Legislative Compensation.,2015-02-13,H,Conference Committee appointed in Senate,2015-03-23,https://legiscan.com/KY/text/HB469/id/1152289
966383,KY,HB525,AN ACT creating a Kentucky Citizens' Commission on Judicial Compensation.,2017-02-17,H,to Judiciary (S),2017-03-08,https://legiscan.com/KY/text/HB525/id/1551181
1318876,KY,HB312,AN ACT relating to children.,2020-01-23,H,signed by Governor (Acts ch. 64),2020-03-27,https://legiscan.com/KY/text/HB312/id/2135108
359417,KY,HB253,AN ACT relating to agricultural districts.,2012-01-12,,to Agriculture (S),2012-02-16,https://legiscan.com/KY/text/HB253/id/574323
1246027,LA,HB294,Provides for anonymous sexual assault climate surveys at public postsecondary educational institutions,2019-03-28,H,Effective date: 06/06/2019.,2019-06-06,https://legiscan.com/LA/text/HB294/id/2035316
1490627,LA,HB409,Provides relative to campus safety and accountability (EN SEE FISC NOTE GF EX See Note),2021-04-01,H,Effective date: 06/29/2021.,2021-06-29,https://legiscan.com/LA/text/HB409/id/2421912
1352430,LA,HB371,Provides relative to the comprehensive sports injury management program for student athletics (EN SEE FISC NOTE GF EX See Note),2020-02-27,H,Effective date: 08/01/2020.,2020-06-11,https://legiscan.com/LA/text/HB371/id/2194175
766969,LA,SB255,Provides relative to sexual assault on college campuses. (gov sig) (EN INCREASE GF EX See Note),2015-04-03,S,Effective date 6/23/2015.,2015-06-23,https://legiscan.com/LA/text/SB255/id/1252304
1597730,LA,HB197,Provides relative to the comprehensive sports injury management program for student athletics,2022-02-25,H,Sent to the Governor for executive approval.,2022-05-20,https://legiscan.com/LA/text/HB197/id/2585760
1601443,LA,SB205,"Provides relative to the ""Soil Conservation Districts Law"". (gov sig)",2022-03-03,S,Effective date 5/13/2022.,2022-05-13,https://legiscan.com/LA/text/SB205/id/2585351
1491141,LA,SB230,Provides relative to power-based violence on college and university campuses. (gov sig) (EN SEE FISC NOTE GF EX See Note),2021-04-02,S,Effective date 6/21/2021.,2021-06-21,https://legiscan.com/LA/text/SB230/id/2418903
876391,LA,HB1159,Provides relative to student discipline including the creation of the Commission on Safe Supportive Discipline (EG INCREASE LF EX See Note),2016-05-05,H,"Read by title, reconsidered, returned to the calendar, under the rules.",2016-05-26,https://legiscan.com/LA/text/HB1159/id/1400710
1488466,LA,HB218,Authorizes the installation and use of newborn safety devices at certain infant relinquishment sites designated in the Safe Haven Law,2021-03-25,H,Effective date: 08/01/2021.,2021-06-21,https://legiscan.com/LA/text/HB218/id/2419368
409656,LA,SB309,Deletes outdated school improvement plan requirements. (8/1/12),2012-03-12,,Effective date 8/1/12.,2012-06-07,https://legiscan.com/LA/text/SB309/id/654361
